screenMode,seed,subjCode,breakEvery,useParallel,Question,compLower,filename,hasQuestion,newWord1,newWord2,offsetNoun,onsetDet,onsetNoun,part,relatedness,sentID,speaker,totalLen,trigDet,trigOffsetNoun,unrelOppositeGender,waitForDetOffset,waitForEnd,waitForNounOffset,yesOrNo,trialIndex,expTimer,whichPart,trialIndex,response,isRight,rt
fs,31,22F24,30,yes,,,Nat_318_control,0,onderzoek,invloed,4.884,4.173,4.326,experiment,control,318,Nat,4.896,55,155,,0.153,0.012,0.558,nan,115,1759.3172,experiment,114,-99,-99,-99000
fs,31,22F24,30,yes,Was het lekker weer om te gaan picknicken?,het eten,Nat_102_related,1,,,3.612,3.218,3.343,experiment,related,102,Nat,4.237,11,119,de pasta,0.125,0.625,0.269,0,116,1770.307238,experiment,115,z,1,1903.264792
fs,31,22F24,30,yes,,,nonNat_333_control,0,bevolking,parlement,2.984,2.326,2.417,experiment,control,333,nonNat,4.705,55,155,,0.091,1.721,0.567,nan,117,1779.810693,experiment,116,-99,-99,-99000
fs,31,22F24,30,yes,,de badmeester,Nat_41_unrelated,0,,,3.022,2.225,2.389,experiment,unrelated,41,Nat,4.696,12,129,het personeel,0.164,1.674,0.633,nan,118,1799.681183,experiment,117,-99,-99,-99000
fs,31,22F24,30,yes,Betalen de meeste mensen huur per jaar?,de maand,Nat_92_related,1,,,3.024,2.549,2.686,experiment,related,92,Nat,3.748,11,119,het jaar,0.137,0.724,0.338,0,119,1811.433808,experiment,118,z,1,3170.805217
fs,31,22F24,30,yes,Was Aafke nog op het schooplein toen de bel ging?,de bel,Nat_67_related,1,,,3.262,2.855,2.991,experiment,related,67,Nat,3.809,11,119,het groepje,0.136,0.547,0.271,1,120,1821.977433,experiment,119,slash,1,1908.639143
fs,31,22F24,30,yes,Maakte de toneelgroep na afloop van de voorstelling een buiging?,het publiek,nonNat_38_unrelated,1,,,5.027,4.536,4.64,experiment,unrelated,38,nonNat,5.656,22,229,de mensen,0.104,0.629,0.387,1,121,1873.055497,experiment,120,slash,1,2056.159029
fs,31,22F24,30,yes,,,nonNat_335_control,0,vluchtelingenstroom,grenscontroles,3.544,2.192,2.734,experiment,control,335,nonNat,8.077,55,155,,0.542,4.533,0.81,nan,122,1885.929281,experiment,121,-99,-99,-99000
fs,31,22F24,30,yes,,,Nat_315_control,0,ruimtemissies,jaar,2.069,1.344,1.479,experiment,control,315,Nat,6.144,55,155,,0.135,4.075,0.59,nan,123,1896.866527,experiment,122,-99,-99,-99000
fs,31,22F24,30,yes,,,nonNat_338_control,0,tv,kijken,0.792,0.33,0.445,experiment,control,338,nonNat,4.686,55,155,,0.115,3.894,0.347,nan,124,1906.349773,experiment,123,-99,-99,-99000
fs,31,22F24,30,yes,,,nonNat_354_control,0,buiten,weer,2.252,1.658,1.771,experiment,control,354,nonNat,3.677,55,155,,0.113,1.425,0.481,nan,125,1914.845956,experiment,124,-99,-99,-99000
fs,31,22F24,30,yes,,,Nat_300_control,0,conferentie,Londen,1.205,0.66,0.783,experiment,control,300,Nat,2.657,55,155,,0.123,1.452,0.422,nan,126,1922.303186,experiment,125,-99,-99,-99000
fs,31,22F24,30,yes,,de meterkast,Nat_116_unrelated,0,,,3.795,3.249,3.425,experiment,unrelated,116,Nat,4.349,12,129,het kabinet,0.176,0.554,0.37,nan,127,1931.457421,experiment,126,-99,-99,-99000
fs,31,22F24,30,yes,,,nonNat_351_control,0,vrijwilliger,Nederland,1.445,0.246,0.6,experiment,control,351,nonNat,5.252,55,155,,0.354,3.807,0.845,nan,128,1941.526648,experiment,127,-99,-99,-99000
fs,31,22F24,30,yes,Wilde ze graag haar telefoon opladen?,het stopcontact,nonNat_45_unrelated,1,,,5.164,4.361,4.563,experiment,unrelated,45,nonNat,6.47,22,229,de computer,0.202,1.306,0.601,1,129,1954.387984,experiment,128,slash,1,1567.836992
fs,31,22F24,30,yes,,de thee,nonNat_7_unrelated,0,,,6.164,5.601,5.788,experiment,unrelated,7,nonNat,6.976,22,229,het drankje,0.187,0.812,0.376,nan,130,1966.162261,experiment,129,-99,-99,-99000
fs,31,22F24,30,yes,,de oven,nonNat_8_related,0,,,3.402,2.846,2.986,experiment,related,8,nonNat,4.638,21,219,het fornuis,0.14,1.236,0.416,nan,131,1975.612497,experiment,130,-99,-99,-99000
fs,31,22F24,30,yes,Is het belangrijk om goed op het verkeer te letten als je in de auto rijdt?,de weg,Nat_21_related,1,,,2.72,2.353,2.496,experiment,related,21,Nat,3.651,11,119,het verkeer,0.143,0.931,0.224,1,132,1986.930954,experiment,131,slash,1,2834.53959
fs,31,22F24,30,yes,,,nonNat_336_control,0,toeristen,land,3.857,2.888,3.308,experiment,control,336,nonNat,6.872,55,155,,0.42,3.015,0.549,nan,133,1998.609027,experiment,132,-99,-99,-99000
fs,31,22F24,30,yes,,de politie,Nat_147_related,0,,,3.691,3.111,3.255,experiment,related,147,Nat,5.729,11,119,het bedrijf,0.144,2.038,0.436,nan,134,2009.140252,experiment,133,-99,-99,-99000
fs,31,22F24,30,yes,Is Andre de nieuwe coach van het team?,het team,Nat_10_related,1,,,1.709,1.302,1.46,experiment,related,10,Nat,2.704,11,119,de groep,0.158,0.995,0.249,1,135,2019.20928,experiment,134,slash,1,2317.827818
fs,31,22F24,30,yes,Heb je de bus gehaald?,de auto,Nat_146_unrelated,1,,,3.001,2.233,2.386,experiment,unrelated,146,Nat,3.554,12,129,het taxibedrijf,0.153,0.553,0.615,0,136,2029.305199,experiment,135,z,1,1709.782557
fs,31,22F24,30,yes,,de pet,Nat_97_unrelated,0,,,3.318,2.887,3.017,experiment,unrelated,97,Nat,3.592,12,129,het hoofd,0.13,0.274,0.301,nan,137,2037.711024,experiment,136,-99,-99,-99000
fs,31,22F24,30,yes,,,Nat_323_control,0,krant,uitbraak,1.595,1.159,1.305,experiment,control,323,Nat,4.48,55,155,,0.146,2.885,0.29,nan,138,2047.054225,experiment,137,-99,-99,-99000
fs,31,22F24,30,yes,,de kerk,nonNat_98_unrelated,0,,,3.637,2.912,3.073,experiment,unrelated,98,nonNat,4.394,22,229,het kapelletje,0.161,0.757,0.564,nan,139,2056.251406,experiment,138,-99,-99,-99000
fs,31,22F24,30,yes,,,Nat_321_control,0,week,lessen,1.245,0.587,0.778,experiment,control,321,Nat,4.136,55,155,,0.191,2.891,0.467,nan,140,2065.177668,experiment,139,-99,-99,-99000
fs,31,22F24,30,yes,,de pot,nonNat_122_related,0,,,4.35,3.858,4.091,experiment,related,122,nonNat,5.535,21,219,het toilet,0.233,1.185,0.259,nan,141,2075.741903,experiment,140,-99,-99,-99000
fs,31,22F24,30,yes,,de gordijnen,nonNat_46_unrelated,0,,,4.364,3.946,4.123,experiment,unrelated,46,nonNat,4.847,22,229,het luik,0.177,0.483,0.241,nan,142,2085.397157,experiment,141,-99,-99,-99000
fs,31,22F24,30,yes,,,nonNat_358_control,0,jaren,woningnood,2.978,2.391,2.636,experiment,control,358,nonNat,5.016,55,155,,0.245,2.038,0.342,nan,143,2095.218383,experiment,142,-99,-99,-99000
fs,31,22F24,30,yes,Nemen ze een parasol mee als het mooi weer is?,het strand,nonNat_24_related,1,,,3.624,3.019,3.167,experiment,related,24,nonNat,4.736,21,219,de rivier,0.148,1.112,0.457,1,144,2106.325732,experiment,143,slash,1,1551.131752
fs,31,22F24,30,yes,Heeft het team de laatste wedstrijd gewonnen?,de taart,nonNat_43_related,1,,,4.151,3.623,3.842,experiment,related,43,nonNat,5.296,21,219,het ijsje,0.219,1.145,0.309,1,145,2117.853583,experiment,144,slash,1,1406.501966
fs,31,22F24,30,yes,,,nonNat_356_control,0,Nederland,psychologie,1.979,1.149,1.344,experiment,control,356,nonNat,4.958,55,155,,0.195,2.979,0.635,nan,146,2127.604162,experiment,145,-99,-99,-99000
fs,31,22F24,30,yes,,,Nat_307_control,0,collega,raam,1.941,1.561,1.613,experiment,control,307,Nat,5.2,55,155,,0.052,3.259,0.328,nan,147,2137.598417,experiment,146,-99,-99,-99000
fs,31,22F24,30,yes,,de zon,nonNat_121_unrelated,0,,,3.56,2.952,3.151,experiment,unrelated,121,nonNat,5.129,22,229,het zand,0.199,1.569,0.409,nan,148,2147.527643,experiment,147,-99,-99,-99000
fs,31,22F24,30,yes,Moeten ze vanavond vroeg naar bed?,de wekker,nonNat_34_unrelated,1,,,4.328,3.653,3.907,experiment,unrelated,34,nonNat,5.374,22,229,het alarm,0.254,1.046,0.421,1,149,2159.515729,experiment,148,slash,1,1790.666524
fs,31,22F24,30,yes,Is het hip om geld in een sok te bewaren?,de bank,Nat_148_related,1,,,3.678,3.339,3.487,experiment,related,148,Nat,4.054,11,119,het matras,0.148,0.376,0.191,0,150,2170.075688,experiment,149,z,1,1678.912615
fs,31,22F24,30,yes,,,nonNat_349_control,0,horeca,leeftijdsgrens,0.77,0.065,0.152,experiment,control,349,nonNat,6.469,55,155,,0.087,5.699,0.618,nan,151,2231.544675,experiment,150,-99,-99,-99000
fs,31,22F24,30,yes,Was de spreker ziek?,de dokter,nonNat_13_unrelated,1,,,4.913,3.949,4.242,experiment,unrelated,13,nonNat,5.88,22,229,het ziekenhuis,0.293,0.967,0.671,1,152,2243.90427,experiment,151,slash,1,1669.107791
fs,31,22F24,30,yes,Zijn Jim en Roos vegetarisch?,het restaurant,nonNat_124_unrelated,1,,,4.502,3.858,4.089,experiment,unrelated,124,nonNat,5.62,22,229,de bistro,0.231,1.118,0.413,0,153,2255.808101,experiment,152,z,1,1466.380528
fs,31,22F24,30,yes,,het zeil,nonNat_137_unrelated,0,,,5.441,4.914,5.033,experiment,unrelated,137,nonNat,6.126,22,229,de smiezen,0.119,0.685,0.408,nan,154,2266.733552,experiment,153,-99,-99,-99000
fs,31,22F24,30,yes,Had Marc genoeg tijd ingepland om te studeren voor zijn literatuurtentamen?,de samenvatting,Nat_120_unrelated,1,,,5.874,5.343,5.483,experiment,unrelated,120,Nat,9.53,12,129,het verhaal,0.14,3.656,0.391,0,155,2283.038777,experiment,154,z,1,1946.01018
fs,31,22F24,30,yes,,het aanrecht,nonNat_77_related,0,,,3.893,3.231,3.406,experiment,related,77,nonNat,4.301,21,219,de tafel,0.175,0.408,0.487,nan,156,2292.140166,experiment,155,-99,-99,-99000
fs,31,22F24,30,yes,,het ontbijt,Nat_28_related,0,,,4.631,4.043,4.223,experiment,related,28,Nat,5.218,11,119,de brunch,0.18,0.587,0.408,nan,157,2302.158438,experiment,156,-99,-99,-99000
fs,31,22F24,30,yes,Wilden ze zijn afstuderen vieren met champagne?,de champagne,Nat_126_related,1,,,5.031,4.255,4.385,experiment,related,126,Nat,6.875,11,119,het feest,0.13,1.844,0.646,0,158,2315.957345,experiment,157,slash,0,2103.29104
fs,31,22F24,30,yes,,het slot,nonNat_141_related,0,,,3.127,2.646,2.796,experiment,related,141,nonNat,4.16,21,219,de deur,0.15,1.033,0.331,nan,159,2324.913946,experiment,158,-99,-99,-99000
fs,31,22F24,30,yes,,,nonNat_331_control,0,oma,sjaals,1.547,0.951,1.198,experiment,control,331,nonNat,5.778,55,155,,0.247,4.231,0.349,nan,160,2335.498209,experiment,159,-99,-99,-99000
fs,31,22F24,30,yes,Is de student vroeg naar bed gegaan voor zijn tentamen de volgende morgen?,het tentamen,Nat_118_unrelated,1,,,2.121,1.63,1.779,experiment,unrelated,118,Nat,3.37,12,129,de opdracht,0.149,1.249,0.342,0,161,2345.868347,experiment,160,z,1,2174.139734
fs,31,22F24,30,yes,,,nonNat_330_control,0,speelgoed,lego,7.41,6.629,6.774,experiment,control,330,nonNat,7.541,55,155,,0.145,0.131,0.636,nan,162,2358.201754,experiment,161,-99,-99,-99000
fs,31,22F24,30,yes,,de post,Nat_11_unrelated,0,,,4.963,4.075,4.258,experiment,unrelated,11,Nat,5.853,12,129,het postbedrijf,0.183,0.89,0.705,nan,163,2368.851055,experiment,162,-99,-99,-99000
fs,31,22F24,30,yes,,de economie,nonNat_154_unrelated,0,,,6.077,5.543,5.703,experiment,unrelated,154,nonNat,6.707,22,229,het geluk,0.16,0.63,0.374,nan,164,2380.359353,experiment,163,-99,-99,-99000
fs,31,22F24,30,yes,Staan de boeken die de spreker gelezen heeft op de onderste plank in de kast?,de kast,nonNat_29_unrelated,1,,,3.186,2.668,2.837,experiment,unrelated,29,nonNat,3.992,22,229,het bureau,0.169,0.806,0.349,1,165,2393.458262,experiment,164,slash,1,4260.754456
fs,31,22F24,30,yes,Waren de bejaarden genteresseerd in schilderijen van Monet?,het museum,Nat_140_unrelated,1,,,4.276,3.663,3.794,experiment,unrelated,140,Nat,5.433,12,129,de broodwinkel,0.131,1.157,0.482,0,166,2407.722015,experiment,165,z,1,3980.525014
fs,31,22F24,30,yes,Maken kinderen sneeuwengelen in de winter?,de sneeuw,nonNat_30_related,1,,,2.656,2.136,2.245,experiment,related,30,nonNat,4.041,21,219,het ijs,0.109,1.385,0.411,1,167,2418.609324,experiment,166,slash,1,2027.094118
fs,31,22F24,30,yes,Gingen de dames nog wat drinken?,het cafe,Nat_68_related,1,,,3.467,2.892,3.042,experiment,related,68,Nat,4.695,11,119,de lunchroom,0.15,1.228,0.425,1,168,2429.665182,experiment,167,slash,1,1544.172556
fs,31,22F24,30,yes,,,Nat_301_control,0,werk,woensdag,1.67,1.249,1.369,experiment,control,301,Nat,4.195,55,155,,0.12,2.525,0.301,nan,169,2438.657755,experiment,168,-99,-99,-99000
fs,31,22F24,30,yes,,,nonNat_342_control,0,autoriteiten,maatregel,7.471,7.038,7.297,experiment,control,342,nonNat,8.19,55,155,,0.259,0.719,0.174,nan,170,2451.898084,experiment,169,-99,-99,-99000
fs,31,22F24,30,yes,,de balk,Nat_95_related,0,,,4.217,3.704,3.798,experiment,related,95,Nat,5.141,11,119,het hout,0.094,0.924,0.419,nan,171,2461.831289,experiment,170,-99,-99,-99000
fs,31,22F24,30,yes,Komt Zwarte Piet door het raam naar binnen?,de schoorsteen,Nat_155_unrelated,1,,,4.52,3.932,4.055,experiment,unrelated,155,Nat,6.385,12,129,het gangpad,0.123,1.865,0.465,0,172,2474.710945,experiment,171,z,1,1671.908636
fs,31,22F24,30,yes,,,Nat_327_control,0,vrouw,huis,3.834,3,3.529,experiment,control,327,Nat,5.216,55,155,,0.529,1.382,0.305,nan,173,2484.713854,experiment,172,-99,-99,-99000
fs,31,22F24,30,yes,,de bibliotheek,nonNat_47_unrelated,0,,,4.394,3.502,3.714,experiment,unrelated,47,nonNat,5.004,22,229,het uitleenpunt,0.212,0.61,0.68,nan,174,2494.504123,experiment,173,-99,-99,-99000
fs,31,22F24,30,yes,,de kapstok,Nat_57_related,0,,,2.483,1.968,2.129,experiment,related,57,Nat,3.025,11,119,het haakje,0.161,0.542,0.354,nan,175,2502.329311,experiment,174,-99,-99,-99000
fs,31,22F24,30,yes,,de fiets,Nat_4_related,0,,,2.623,2.138,2.273,experiment,related,4,Nat,4.382,11,119,het paard,0.135,1.759,0.35,nan,176,2511.504478,experiment,175,-99,-99,-99000
fs,31,22F24,30,yes,Leest de vader van de spreker graag de krant op werkdagen?,de krant,Nat_161_related,1,,,2.387,2.012,2.137,experiment,related,161,Nat,3.195,11,119,het magazine,0.125,0.808,0.25,0,177,2522.324868,experiment,176,z,1,2797.983056
fs,31,22F24,30,yes,,het platteland,Nat_149_unrelated,0,,,5.837,5.341,5.428,experiment,unrelated,149,Nat,6.583,12,129,de velden,0.087,0.746,0.409,nan,178,2533.706047,experiment,177,-99,-99,-99000
fs,31,22F24,30,yes,,de vergadering,Nat_64_related,0,,,3.162,2.577,2.632,experiment,related,64,Nat,3.747,11,119,het werk,0.055,0.585,0.53,nan,179,2542.242247,experiment,178,-99,-99,-99000
fs,33,24F23,30,yes,Kwam de trein op tijd aan in Utrecht?,het station,Nat_136_related,1,,,3.03,2.415,2.52,experiment,related,136,Nat,3.76,11,119,de noordzijde,0.105,0.73,0.51,0,1,304.0026146,experiment,0,z,1,1759.608883
fs,33,24F23,30,yes,,,Nat_327_control,0,vrouw,huis,3.834,3,3.529,experiment,control,327,Nat,5.216,55,155,,0.529,1.382,0.305,nan,2,314.02368,experiment,1,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_302_control,0,leraren,vakantie,4.913,4.321,4.623,experiment,control,302,Nat,5.546,55,155,,0.302,0.633,0.29,nan,3,324.3710939,experiment,2,-99,-99,-99000
fs,33,24F23,30,yes,Waren de bejaarden genteresseerd in schilderijen van Monet?,het museum,Nat_140_unrelated,1,,,4.276,3.663,3.794,experiment,unrelated,140,Nat,5.433,12,129,de broodwinkel,0.131,1.157,0.482,0,4,335.6498932,experiment,3,z,1,1028.38114
fs,33,24F23,30,yes,,het bord,Nat_22_unrelated,0,,,2.883,2.142,2.28,experiment,unrelated,22,Nat,3.681,12,129,de antwoordvellen,0.138,0.798,0.603,nan,5,344.2008661,experiment,4,-99,-99,-99000
fs,33,24F23,30,yes,,de balk,Nat_95_unrelated,0,,,4.249,3.704,3.825,experiment,unrelated,95,Nat,5.205,12,129,het hout,0.121,0.956,0.424,nan,6,354.2042999,experiment,5,-99,-99,-99000
fs,33,24F23,30,yes,,de pet,nonNat_97_related,0,,,3.299,2.876,3.074,experiment,related,97,nonNat,3.649,21,219,het hoofd,0.198,0.35,0.225,nan,7,362.6476166,experiment,6,-99,-99,-99000
fs,33,24F23,30,yes,Zetten ze altijd een zwembad op als het warm is?,de tuin,nonNat_40_unrelated,1,,,3.731,3.217,3.421,experiment,unrelated,40,nonNat,4.654,22,229,het park,0.204,0.923,0.31,1,8,373.3844179,experiment,7,z,0,1258.506069
fs,33,24F23,30,yes,,,nonNat_360_control,0,onvoldoende,Engels,3.656,2.965,3.153,experiment,control,360,nonNat,4.996,55,155,,0.188,1.34,0.503,nan,9,383.1854009,experiment,8,-99,-99,-99000
fs,33,24F23,30,yes,,de apotheek,nonNat_54_unrelated,0,,,3.032,2.215,2.344,experiment,unrelated,54,nonNat,4.257,22,229,het kruidvat,0.129,1.225,0.688,nan,10,392.2277203,experiment,9,-99,-99,-99000
fs,33,24F23,30,yes,,het aanrecht,nonNat_77_unrelated,0,,,3.738,3.231,3.403,experiment,unrelated,77,nonNat,4.324,22,229,de tafel,0.172,0.586,0.335,nan,11,401.3471119,experiment,10,-99,-99,-99000
fs,33,24F23,30,yes,Heeft het team de laatste wedstrijd gewonnen?,de taart,Nat_43_related,1,,,3.31,2.869,3.014,experiment,related,43,Nat,4.289,11,119,het ijsje,0.145,0.979,0.296,1,12,412.2641106,experiment,11,slash,1,1814.314815
fs,33,24F23,30,yes,,de fiets,Nat_4_unrelated,0,,,2.7,2.138,2.362,experiment,unrelated,4,Nat,4.125,12,129,het paard,0.224,1.425,0.338,nan,13,421.1868941,experiment,12,-99,-99,-99000
fs,33,24F23,30,yes,,de kinderwagen,nonNat_134_related,0,,,3.699,2.85,3.033,experiment,related,134,nonNat,4.633,21,219,het zonnetje,0.183,0.934,0.666,nan,14,430.616294,experiment,13,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_340_control,0,salade,pompoen,3.964,3.096,3.307,experiment,control,340,nonNat,6.734,55,155,,0.211,2.77,0.657,nan,15,442.1457478,experiment,14,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_350_control,0,oma's,kinderen,2.93,2.267,2.367,experiment,control,350,nonNat,5.407,55,155,,0.1,2.477,0.563,nan,16,452.3430956,experiment,15,-99,-99,-99000
fs,33,24F23,30,yes,Werkt de lift bij brand?,de lift,Nat_145_unrelated,1,,,2.154,1.866,1.982,experiment,unrelated,145,Nat,3.117,12,129,het dak,0.116,0.963,0.172,0,17,462.0945288,experiment,16,z,1,1816.524176
fs,33,24F23,30,yes,,,Nat_311_control,0,land,skivakantie,3.946,3.47,3.589,experiment,control,311,Nat,6.002,55,155,,0.119,2.056,0.357,nan,18,472.8989628,experiment,17,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_306_control,0,kast,nachtkastje,0.44,0.016,0.183,experiment,control,306,Nat,5.032,55,155,,0.167,4.592,0.257,nan,19,482.7363185,experiment,18,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_332_control,0,invoering,restaurants,2.113,1.234,1.421,experiment,control,332,nonNat,6.836,55,155,,0.187,4.723,0.692,nan,20,494.3657801,experiment,19,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_355_control,0,zoon,buitenland,2.699,2.227,2.444,experiment,control,355,nonNat,4.376,55,155,,0.217,1.677,0.255,nan,21,503.541131,experiment,20,-99,-99,-99000
fs,33,24F23,30,yes,,de airco,Nat_90_unrelated,0,,,3.899,3.322,3.502,experiment,unrelated,90,Nat,4.302,12,129,het ventiel,0.18,0.403,0.397,nan,22,512.6454729,experiment,21,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_301_control,0,werk,woensdag,1.67,1.249,1.369,experiment,control,301,Nat,4.195,55,155,,0.12,2.525,0.301,nan,23,521.6328415,experiment,22,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_334_control,0,boekenwinkels,jaren,5.39,4.902,5.122,experiment,control,334,nonNat,6.538,55,155,,0.22,1.148,0.268,nan,24,532.9792988,experiment,23,-99,-99,-99000
fs,33,24F23,30,yes,Ging de zin een lastdier dat in de woestijn leeft?,de kameel,Nat_85_unrelated,1,,,3.635,2.992,3.158,experiment,unrelated,85,Nat,4.424,12,129,het trekpaard,0.166,0.789,0.477,1,25,544.1324851,experiment,24,slash,1,1897.304232
fs,33,24F23,30,yes,Moeten ze vanavond vroeg naar bed?,de wekker,Nat_34_unrelated,1,,,3.799,3.183,3.326,experiment,unrelated,34,Nat,4.632,12,129,het alarm,0.143,0.833,0.473,1,26,555.0685667,experiment,25,slash,1,1444.652781
fs,33,24F23,30,yes,Staan de boeken die de spreker gelezen heeft op de onderste plank in de kast?,de kast,nonNat_29_related,1,,,3.153,2.668,2.903,experiment,related,29,nonNat,3.871,21,219,het bureau,0.235,0.718,0.25,1,27,567.5320575,experiment,26,slash,1,3756.27836
fs,33,24F23,30,yes,,,Nat_321_control,0,week,lessen,1.245,0.587,0.778,experiment,control,321,Nat,4.136,55,155,,0.191,2.891,0.467,nan,28,576.4680047,experiment,27,-99,-99,-99000
fs,33,24F23,30,yes,,het platteland,Nat_149_unrelated,0,,,5.837,5.341,5.428,experiment,unrelated,149,Nat,6.583,12,129,de velden,0.087,0.746,0.409,nan,29,587.8444301,experiment,28,-99,-99,-99000
fs,33,24F23,30,yes,,de thee,Nat_7_related,0,,,5.475,5.084,5.272,experiment,related,7,Nat,6.196,11,119,het drankje,0.188,0.721,0.203,nan,30,598.8548375,experiment,29,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_351_control,0,vrijwilliger,Nederland,1.445,0.246,0.6,experiment,control,351,nonNat,5.252,55,155,,0.354,3.807,0.845,nan,31,665.3064586,experiment,30,-99,-99,-99000
fs,33,24F23,30,yes,Werd de spreker gelijk geholpen bij de dokter?,de wachtkamer,nonNat_133_related,1,,,3.637,2.846,2.951,experiment,related,133,nonNat,5.792,21,219,het halletje,0.105,2.155,0.686,0,32,677.7133255,experiment,31,slash,0,1773.280857
fs,33,24F23,30,yes,,,nonNat_358_control,0,jaren,woningnood,2.978,2.391,2.636,experiment,control,358,nonNat,5.016,55,155,,0.245,2.038,0.342,nan,33,687.535351,experiment,32,-99,-99,-99000
fs,33,24F23,30,yes,,het woordenboek,Nat_62_related,0,,,3.876,3.189,3.328,experiment,related,62,Nat,5.291,11,119,de encyclopedie,0.139,1.415,0.548,nan,34,697.6337357,experiment,33,-99,-99,-99000
fs,33,24F23,30,yes,Leest de vader van de spreker graag de krant op werkdagen?,de krant,nonNat_161_related,1,,,2.819,2.322,2.542,experiment,related,161,nonNat,3.618,21,219,het magazine,0.22,0.799,0.277,0,35,709.4006018,experiment,34,z,1,3286.183722
fs,33,24F23,30,yes,,,Nat_329_control,0,instapkaart,print,3.979,3.353,3.487,experiment,control,329,Nat,5.104,55,155,,0.134,1.125,0.492,nan,36,719.3195686,experiment,35,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_359_control,0,apen,broodje,5.402,4.874,5,experiment,control,359,nonNat,5.456,55,155,,0.126,0.054,0.402,nan,37,729.5819976,experiment,36,-99,-99,-99000
fs,33,24F23,30,yes,Gaat de spreker wel eens op vakantie?,het vliegtuig,Nat_51_unrelated,1,,,3.486,2.904,3.062,experiment,unrelated,51,Nat,4.384,12,129,de auto,0.158,0.898,0.424,1,38,740.3595482,experiment,37,slash,1,1549.624465
fs,33,24F23,30,yes,,de pan,nonNat_108_related,0,,,4.262,3.79,4.004,experiment,related,108,nonNat,6.174,21,219,het vuur,0.214,1.912,0.258,nan,39,751.3298565,experiment,38,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_339_control,0,mensen,verstand,2.66,2.062,2.259,experiment,control,339,nonNat,5.492,55,155,,0.197,2.832,0.401,nan,40,761.6182555,experiment,39,-99,-99,-99000
fs,33,24F23,30,yes,,,Nat_308_control,0,telefoon,bedrijf,3.52,2.694,2.824,experiment,control,308,Nat,4.603,55,155,,0.13,1.083,0.696,nan,41,771.0586609,experiment,40,-99,-99,-99000
fs,33,24F23,30,yes,Was de spreker ziek?,de dokter,Nat_13_related,1,,,3.481,3.091,3.231,experiment,related,13,Nat,4.256,11,119,het ziekenhuis,0.14,0.775,0.25,1,42,781.422315,experiment,41,slash,1,1283.03078
fs,33,24F23,30,yes,Heeft Michael nieuwe boxen gekocht voor zijn tv?,het geluid,nonNat_69_related,1,,,3.853,3.339,3.463,experiment,related,69,nonNat,5.183,21,219,de muziek,0.124,1.33,0.39,1,43,793.4543386,experiment,42,slash,1,1977.088458
fs,33,24F23,30,yes,,,Nat_307_control,0,collega,raam,1.941,1.561,1.613,experiment,control,307,Nat,5.2,55,155,,0.052,3.259,0.328,nan,44,803.4618932,experiment,43,-99,-99,-99000
fs,33,24F23,30,yes,Komt Zwarte Piet door het raam naar binnen?,de schoorsteen,Nat_155_related,1,,,4.613,3.932,4.033,experiment,related,155,Nat,6.528,11,119,het gangpad,0.101,1.915,0.58,0,45,816.4698779,experiment,44,slash,0,1647.887517
fs,33,24F23,30,yes,,,nonNat_348_control,0,aanwijzingen,gelukkiger,2.715,1.777,2.02,experiment,control,348,nonNat,5.731,55,155,,0.243,3.016,0.695,nan,46,827.0358265,experiment,45,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_341_control,0,jongens,giletjes,6.264,5.196,5.48,experiment,control,341,nonNat,6.315,55,155,,0.284,0.051,0.784,nan,47,838.1642612,experiment,46,-99,-99,-99000
fs,33,24F23,30,yes,Gingen de dames nog wat drinken?,het cafe,nonNat_68_unrelated,1,,,4.063,3.149,3.319,experiment,unrelated,68,nonNat,5.432,22,229,de lunchroom,0.17,1.369,0.744,1,48,849.660805,experiment,47,slash,1,1241.595007
fs,33,24F23,30,yes,,de tuinman,nonNat_106_related,0,,,5.388,4.737,4.926,experiment,related,106,nonNat,6.599,21,219,het hulpje,0.189,1.211,0.462,nan,49,861.0711387,experiment,48,-99,-99,-99000
fs,33,24F23,30,yes,Wilde ze graag haar telefoon opladen?,het stopcontact,nonNat_45_related,1,,,5.233,4.361,4.471,experiment,related,45,nonNat,6.527,21,219,de computer,0.11,1.294,0.762,1,50,873.7321626,experiment,49,slash,1,1317.137783
fs,33,24F23,30,yes,,,Nat_324_control,0,hulpverleners,mijn,3.468,2.747,2.823,experiment,control,324,Nat,6.08,55,155,,0.076,2.612,0.645,nan,51,884.6080991,experiment,50,-99,-99,-99000
fs,33,24F23,30,yes,,,nonNat_356_control,0,Nederland,psychologie,1.979,1.149,1.344,experiment,control,356,nonNat,4.958,55,155,,0.195,2.979,0.635,nan,52,894.3764571,experiment,51,-99,-99,-99000
